,1. Buy & Hold,2. VT Buy & Hold,3. Risk Parity,4. RORO Crash,5. 2D Signal,6. RORO 2D,7. VT RORO 2D,8. Multi-Asset,9. Ensemble WFO,10. Full Stack
2020-02-04,1.121630427739505,1.1033767524855165,1.0690134943346956,1.0868819191077836,1.0422107577705626,1.0410284443284397,1.0280230204267928,1.0292829146458098,1.1278392576541243,1.0459450549421998
2020-02-05,1.1345833420578155,1.1119049737802567,1.0754710411592845,1.0869593561482067,1.0423761880495739,1.04110261444785,1.028096263949193,1.0305850908565708,1.1279196127807027,1.046019575355205
2020-02-06,1.1384009217387303,1.1144367059753328,1.0794963361769598,1.0905288512631048,1.0425416445873597,1.0445215193731896,1.0314724569697085,1.0340640427664696,1.1316236183859218,1.0494546272209428
2020-02-07,1.1323336371070045,1.110344941392754,1.0762175624544816,1.0940308013825029,1.042707127388088,1.0478757288975373,1.0347847628198994,1.036092388930881,1.1352575336747563,1.0528246781396713
2020-02-10,1.1407867695486678,1.1162495456461998,1.0822578002119743,1.09640302600495,1.0428726364559273,1.0501478738885324,1.0370285222188051,1.0390526720391642,1.1377191516390757,1.055107554107557
2020-02-11,1.1427638168062009,1.1176926584080904,1.0851552580701755,1.0934868407915528,1.0430381717950474,1.0473547169662343,1.0342702598183582,1.0373981126127447,1.1346930748330875,1.0523012055524608
2020-02-12,1.150126318474753,1.1232143936221421,1.0889402560103918,1.0927767404899933,1.0432037334096183,1.0466745744417765,1.0335986142200817,1.0375828555861406,1.1339562155819665,1.0516178508237901
2020-02-13,1.1488991728674902,1.1222875007601654,1.0900915243639064,1.0964225025918322,1.0433693213038104,1.0501665287953685,1.0370469440724788,1.0405715476444706,1.1377393621687613,1.0551262971185307
2020-02-14,1.150740077265897,1.1237827245281622,1.0938877808006748,1.099446150189282,1.0435349354817953,1.0530626144687365,1.0399068493493908,1.0435920083248287,1.140876950900125,1.0580360605407033
2020-02-18,1.147774320392085,1.1212733543865874,1.0954319678552678,1.1078386371799644,1.043700575947745,1.0611010384431907,1.0478448504085458,1.0502595507405421,1.1495856948133676,1.0661124487041729
2020-02-19,1.153262439909986,1.126066058193728,1.0962348450645385,1.1114225195248029,1.0438662427058318,1.0645337236286854,1.0512346515343383,1.053131594707405,1.1533046298073735,1.0695613459120272
2020-02-20,1.1485242220423555,1.1217579726714328,1.097619734246194,1.115323257648023,1.0440319357602297,1.068269897051721,1.0549241494612323,1.0563546064263543,1.1573523607631033,1.0733151646837626
2020-02-21,1.1366965321744755,1.1108922897470281,1.0989692039920425,1.1237330876908012,1.0441976551151124,1.0763249324079875,1.0628785543785115,1.062986506435034,1.166079101272533,1.0814082426819402
2020-02-24,1.0989976073472942,1.0789316779055427,1.078523584290355,1.1314911260184746,1.0443634007746545,1.0837556738982206,1.0702164646463983,1.064902193951672,1.174129488379458,1.0888740783741404
2020-02-25,1.0656954273148527,1.0619421860126201,1.054067455895523,1.1216475405988817,1.0445291727430315,1.0743273705693872,1.0609059478027785,1.052661315202539,1.1639149638049744,1.079401246678701
2020-02-26,1.0617755545020804,1.0602675198176401,1.0522514938418719,1.1240919643742204,1.0446949710244193,1.0766686687687437,1.0632179964886095,1.054133872120284,1.1664515016272552,1.081753602454476
2020-02-27,1.0140894722304008,1.0381992935061388,1.0215102673328607,1.1244940248679884,1.0448607956229947,1.0770537670972693,1.0635982838371532,1.0482762587315184,1.1668687131024407,1.0821405195407308
2020-02-28,1.0098288702947875,1.0366833777769076,1.0010235974675417,1.1069970226934196,1.045026646542935,1.0602949300663294,1.0470488126317805,1.0310227151352578,1.148712365483798,1.0653025332065518
2020-03-02,1.0535608580514007,1.0536608811844526,1.025080693760277,1.1086615040442562,1.045192523788418,1.0618891901242182,1.048623155819986,1.0372185222041552,1.1504395700477013,1.0669043226993609
2020-03-03,1.0233951714292167,1.0452240110380935,1.026450520453242,1.1290272628548843,1.0453584273636227,1.0813957564213192,1.067886029291073,1.0527384307120962,1.1715727786278909,1.0865030153849546
2020-03-04,1.0664114792378536,1.0576246101166147,1.0528137958893289,1.1300474482380374,1.0455243572727282,1.0823729021293114,1.0688509676533242,1.0589071219612731,1.1726314080014932,1.087484775995628
2020-03-05,1.0309622593614831,1.049173477163343,1.0405975618759575,1.1435516278986373,1.0456903135199145,1.095307366211248,1.0816238432702745,1.06657297101767,1.186644470226451,1.1004803274798687
2020-03-06,1.0139191076689802,1.0451594413395917,1.0292555102292744,1.1459413107912129,1.0458562961093623,1.097596232941259,1.083884115505831,1.0660309929118583,1.18912420434679,1.1027800041608655
2020-03-09,0.9347375280609718,1.0250135731965737,0.9754999209014803,1.147504308210707,1.0460223050452526,1.0990932904812731,1.0853624705137297,1.0560589391984008,1.190746100726081,1.1042841320638757
2020-03-10,0.9831054405533582,1.0353886604115343,0.9942093059589173,1.1324663335366074,1.0461883403317678,1.0846897392715158,1.0711388608705956,1.0490381580783297,1.1751414449719575,1.0898125551885953
2020-03-11,0.93518055031567,1.026803586236962,0.9599743935632871,1.1274068470616176,1.0463544019730904,1.079843702879188,1.06635336533848,1.0380641713518841,1.1698913001588505,1.084943631742517
2020-03-12,0.8457053058426165,1.0102048574151687,0.8851703721440464,1.1075062616674285,1.0465204899734037,1.0607826852194735,1.047530474327477,1.0072275379841915,1.149240794282104,1.0657925919491658
2020-03-13,0.9180012557640406,1.022822637962044,0.9145435935699456,1.096819238042012,1.0466866043368916,1.050546526733737,1.0374221947493312,1.0061367467782412,1.1381510479349422,1.0555080897263016
2020-03-16,0.81755014423021,1.0093798008588166,0.8415091791222121,1.0921998211038453,1.046852745067739,1.0461219941839712,1.0330529372707604,0.9866769634773168,1.1333575559476858,1.0510626608179265
2020-03-17,0.8616916764892774,1.015437539575786,0.8709395364610182,1.0952528510409532,1.0470189121701308,1.0490462226121382,1.035940633718941,0.9957848836127843,1.1365256342433394,1.0540006999086218
2020-03-18,0.8180616098894966,1.0101175645254195,0.8320877872432102,1.0831043416982908,1.047185105648253,1.0374102357035666,1.024450013580206,0.9780645172561586,1.1239193285189053,1.042309758097475
2020-03-19,0.819799849181021,1.0104934696649701,0.8281282274078513,1.0790638202074219,1.0473513255062925,1.0335401761065057,1.0206283021006808,0.9742147404926584,1.1197265466916595,1.0384214208287574
2020-03-20,0.7844711492127298,1.0056501500200696,0.8188783553283211,1.0947872380444175,1.0475175717484364,1.0486002529397007,1.0355002354837384,0.9833949201672808,1.1360424753949543,1.0535526239928472
2020-03-23,0.7644138838931729,1.0027395452067673,0.823897766702786,1.1225458345897081,1.0476838443788727,1.075187767250369,1.061755595667413,1.0045478609745986,1.1648471085117338,1.0802657068754076
2020-03-24,0.8336722857609722,1.0141856009373151,0.8822761991111608,1.1449252309610651,1.0478501434017902,1.0966230195808229,1.082923060364863,1.034805154528229,1.1880698352371342,1.1018021944695957
2020-03-25,0.8461524198225892,1.015968330718438,0.8934308739152537,1.1351354387912438,1.0480164688213778,1.0872462400671714,1.0736634236565517,1.0303432161909047,1.1779111310216264,1.0923811299280655
2020-03-26,0.8955588865845961,1.0228280110998833,0.9271673483943663,1.1395904233835044,1.0481828206418258,1.0915132773580258,1.0778771534426266,1.0413594604377487,1.1825339943033344,1.0966683197526452
2020-03-27,0.8688841855714337,1.0195581983454434,0.9138126150648426,1.136583178434713,1.0483491988673246,1.08863290233686,1.0750327625469187,1.0361611336934882,1.17941342632718,1.093774341181569
2020-03-30,0.8971018389880294,1.0235413320414535,0.9283443281484978,1.140893010173641,1.0485156035020655,1.0927609104963634,1.079109200073289,1.0425998321877155,1.1838856669115456,1.0979218452624773
2020-09-16,0.8935416578465869,1.0231965924206685,0.9291458030393591,1.142586202181451,1.0486820345502406,1.0943826699633779,1.0807106991243176,1.0440177079740802,1.1856426640458084,1.0995512640397171
2020-09-17,0.8856829382650451,1.0189529903583099,0.921902015950151,1.1387311582373862,1.041908705125725,1.0861543292754405,1.0749958013759757,1.0395718561998535,1.181642349178424,1.095841418398721
2020-09-18,0.875486087237755,1.0134440184920284,0.9125917382582214,1.1394561569296724,1.0335614870838699,1.0776083745487046,1.0713211356965928,1.038001624754672,1.1823946682413626,1.0965391103776791
2020-09-21,0.8657424485801269,1.0080446223850625,0.8930025477027144,1.1302626364180934,1.025558657708597,1.0666048235663126,1.0615590351919184,1.0268454301400851,1.1728547051904372,1.087691859220452
2020-09-22,0.8745594374335374,1.0132354195562336,0.896710865001771,1.1283284367642756,1.0329187184237787,1.0736610880192543,1.0641435230010354,1.0262924750305558,1.1708476184376209,1.085830510229715
2020-09-23,0.8542776853860456,1.001616140056712,0.8784344504382925,1.1173836950029572,1.0161999412925755,1.0531073887757703,1.0488175089140954,1.0141449781163425,1.1594904422749752,1.0752979966957077
2020-09-24,0.8565545719169746,1.0029134949680558,0.8806362858572228,1.1192756990107857,1.018144249684756,1.0556071152381827,1.0509086609767082,1.0160271345861325,1.1614915757461257,1.0773516101697143
2020-09-25,0.8704024744476944,1.0107580857045302,0.8886887327122683,1.1185715987422762,1.0297149567284356,1.0673540877348122,1.056162553503288,1.017373903993223,1.1621617893025018,1.0842282894600617
2020-09-28,0.8848594078057789,1.0185065008472138,0.9024765562865528,1.1234426234367452,1.0417361124774445,1.0811582225414869,1.0648942567400645,1.024075046173464,1.1681970340973873,1.0972266734014218
2020-09-29,0.8800404300197506,1.0161246120939293,0.9011950265726368,1.127369781827854,1.0378143849838384,1.0781704066757505,1.0656496261346162,1.0222112148332991,1.1688646265292155,1.0974560495367098
2020-09-30,0.886712707414214,1.019770742100346,0.9011913414774758,1.1353535723186363,1.0433717446440516,1.0826592208021455,1.0655171912695482,1.022207034888348,1.1734403682878707,1.0961608119729465
2020-10-01,0.8924053510316395,1.0229853208736133,0.9100935469195096,1.142642475717606,1.0481102988318518,1.0889262568158748,1.0708617687390047,1.0323046652250414,1.180265860617208,1.1052627777576634
2020-10-02,0.883932758001561,1.0182089115354203,0.9105341285113792,1.1317941043307187,1.041194597981401,1.0815973099535603,1.0671058294944704,1.0328044099317681,1.1717753513638818,1.1055687243178351
2020-10-05,0.899607468154306,1.0274377487806554,0.9209854573157327,1.151864120265051,1.0541685740807842,1.094920561401228,1.0735999675826893,1.044659186310585,1.1874800568993733,1.1151279285482625
2020-10-06,0.8868186753598545,1.0204072472053467,0.9109049867862533,1.135489254467576,1.0390244199525582,1.0791909654450187,1.0635522585115287,1.0308296336503049,1.1736587295483643,1.1048094714647556
2020-10-07,0.902255242494977,1.0289421332051731,0.917548169960225,1.1552543503037531,1.0571103834750575,1.0979760950916737,1.0716193704383343,1.039846887996116,1.1877916073167107,1.110134647019987
2020-10-08,0.9102515494898105,1.0332466343869031,0.9256785301521819,1.1572688612628306,1.0567496235822842,1.099890725299113,1.073768785856878,1.0430363246891017,1.1906201071591254,1.1122291992799198
2020-10-09,0.9183800315566256,1.0377579025805728,0.9329569958874948,1.1662329092045618,1.0569173616177736,1.1084103299668544,1.0820860535177845,1.0511399455802275,1.1998782364925202,1.1208443760968774
2020-10-12,0.9331545838915631,1.046169951304396,0.9388539416523712,1.1646566579654405,1.057085126278348,1.1069122302800116,1.0806235330647675,1.051332179066899,1.1990917865065498,1.1193294708641912
2020-10-13,0.9270648453380541,1.042842092662906,0.9272947867270575,1.1576674192473722,1.0572529175682337,1.1002695225219232,1.0741385868058881,1.0436960496483065,1.1918707405380595,1.1126122458154755
2020-10-14,0.9212397417885779,1.0396015802627092,0.923439364679089,1.1590225879725538,1.0574207354916574,1.1015575011083478,1.075395976445735,1.043805575535246,1.1929056604409896,1.1139146728283764
2020-10-15,0.9201011560930791,1.0390114247508666,0.9217379337312149,1.1618676784834876,1.0575885800528466,1.1042615301981809,1.0780357859885623,1.0454707454006371,1.1956513094428785,1.1166490354702623
2020-10-16,0.9195451092385347,1.0387348534341696,0.920669694378057,1.1593777683412707,1.0577564512560298,1.1018950714054816,1.0757255295911132,1.0434360427474147,1.1931674886210353,1.1142560299583582
2020-10-19,0.9055650316358329,1.029833215764285,0.9129020879170756,1.1583638314735252,1.0579243491054355,1.1009314061810882,1.0747847510081427,1.040945335970457,1.191346799222752,1.1132815544252461
2020-10-20,0.909192439753542,1.032105864902286,0.9176211029248402,1.1632322650177322,1.0580922736052936,1.1021765901213372,1.0760003623565575,1.0473617925211336,1.1939808256661102,1.1162310540637965
2020-10-21,0.9074713152170886,1.0310689481222564,0.9168522298013916,1.1652487392812312,1.0582602247598343,1.1047485297421755,1.078511219499401,1.048565450023852,1.1963015012669682,1.1185962871711446
2020-10-22,0.9124492449215776,1.034450049167612,0.9163086705668098,1.1722153259217503,1.0584282025732883,1.099064633439227,1.072962313329205,1.047174357889851,1.1960918467484145,1.1149746991061524
2020-10-23,0.9155470981711523,1.0366496537853302,0.9198594855072338,1.17698641527203,1.0585962070498873,1.0984220696037494,1.072335010112998,1.0524434420962494,1.1977972451878818,1.116745272447033
2020-10-26,0.8986278343772679,1.024414581653039,0.9076101236918569,1.1508809658038344,1.044582144886978,1.0842451198111858,1.0639508469821215,1.0342177767301468,1.1867156443386382,1.1097947014928382
2020-10-27,0.8955299811276932,1.0224349009855993,0.9020454315849533,1.1461154596995033,1.0421111842762474,1.0821457010479545,1.063476977631475,1.025968395576298,1.1857386466892477,1.1076193788437478
2020-10-28,0.8649214818614809,1.0016019078239158,0.878186921983199,1.0991029387617448,1.0419118598354453,1.0743857411696558,1.0560109058546896,0.9906852407614261,1.1615465214243288,1.089658116621279
2020-10-29,0.87371226358855,1.0061465083318801,0.883413138482419,1.112503688664895,1.04207724267034,1.071651575884633,1.0533235020212675,0.9983437670223454,1.1639724424703775,1.0901163445993058
2020-10-30,0.8646038628846279,1.0015602233463423,0.8794508962691627,1.0985819286769483,1.0422426517564782,1.0733084732870515,1.0549520620996349,0.9925167838812804,1.160617651348678,1.089457481407188
2020-11-02,0.8742948024295045,1.0068228562631496,0.8919764256818407,1.1133537572752472,1.042408087098027,1.0793235945739048,1.060864308917096,1.0108874991024719,1.1696078554263312,1.0990334970230604
2020-11-03,0.8897313695646272,1.015074135965873,0.9077220388747992,1.1369382155950738,1.0425735486991539,1.0804697957656542,1.061990907039548,1.0340795799918259,1.1782488947069603,1.106900416697355
2020-11-04,0.9096160266760355,1.0251185568925871,0.9157605066824074,1.1674251003465559,1.0427390365640268,1.0825555825857687,1.0640410213931981,1.045978104356106,1.1892842190872148,1.1117218276126126
2020-11-05,0.9273559723284971,1.0334609312802028,0.9325760040277248,1.1947419623504278,1.0429045506968149,1.0928823918038644,1.0741912148843344,1.0709404530284683,1.2046797350184342,1.1255573931770275
2020-11-06,0.9271443212972845,1.0334591346239452,0.9319451777727229,1.1944100092681715,1.0430700911016875,1.0917596726933696,1.0730876972374943,1.0699923314817343,1.2037655020046027,1.1245276451547601
2020-11-09,0.9387945283962372,1.039095600966579,0.939593580911282,1.2124155710483573,1.0432356577828148,1.0665770343115533,1.0483357485189255,1.0814017117877481,1.19121192407624,1.1106100708162912
2020-11-10,0.9374175148230469,1.0385093311685003,0.9454007402409653,1.210276730355025,1.0434012507443677,1.0674343514892597,1.0491784033073714,1.0900839609361361,1.1911735678133002,1.113602279293118
2020-11-11,0.9443812040680222,1.0421359491921678,0.948992154710456,1.2210607054562381,1.0435668699905176,1.0658911545803975,1.0476615991436589,1.0954608257559462,1.1934765627645945,1.1141323085967032
2020-11-12,0.9352201042513487,1.0373424793903734,0.9419029496785535,1.2068417791081463,1.0437325155254369,1.070941545928239,1.0526256154534328,1.0848159344721684,1.192233517089475,1.1141619066901178
2020-11-13,0.9481675641041919,1.0443313568367707,0.95616560450518,1.209269573856533,1.0438981873532982,1.0737385161026505,1.0553747500466686,1.0897711899426001,1.1951090164694507,1.1168571558136982
2020-11-16,0.9600032151080156,1.050771888073152,0.9639391212915723,1.2083837697402426,1.0440638854782751,1.072951990072437,1.054601675690023,1.0909045167983538,1.1942335851271833,1.1160390448752304
2020-11-17,0.9548401263587243,1.0480144825526077,0.9616391641297104,1.2067168716961227,1.0442296099045416,1.0714719126181769,1.053146911471441,1.089180063949674,1.1925862064738777,1.1144995312309318
2020-11-18,0.9433485863181639,1.0416406294262888,0.9520537978390523,1.2032402522294492,1.0443953606362726,1.0683849415176845,1.0501127357343083,1.0844983404341948,1.1891502982518556,1.1112885951308755
2020-11-19,0.9473203902592049,1.0439047599931277,0.9549685618562601,1.2021134837074214,1.0445611376776436,1.0673844575999631,1.0491293627354301,1.084349931872962,1.1880367241991696,1.1102479342939713
2020-11-20,0.9408332719095437,1.0402268420874103,0.953993100816595,1.204851794155558,1.0447269410328306,1.0698158669902067,1.0515191885999278,1.0861044523348198,1.1907429690077806,1.1127769829734047
2020-11-23,0.9464729315541488,1.0436352256637826,0.9497445518228765,1.1926545502937949,1.0448927707060105,1.058985651124521,1.0408741980451635,1.0763409827021193,1.178688554979334,1.1015118528628614
2020-11-24,0.9617240547844003,1.0530892763065376,0.9538364078141058,1.1818016086197924,1.0450586267013608,1.0493490723662975,1.0314024302490523,1.0694328315675021,1.16796270134816,1.0914882933255265
2020-11-25,0.9602413581256383,1.0522730512287184,0.953165550648788,1.181260414648279,1.0452245090230596,1.0488685336804169,1.030930110044558,1.0688906110887193,1.1674278447628315,1.0909884574139685
2020-11-27,0.9629156244527194,1.0539986689244016,0.9517555046621149,1.184494734520299,1.0453904176752855,1.0440675465702927,1.0262112325009678,1.0662407448703697,1.1620841759857354,1.0859946747299178
2020-11-30,0.9586526935212356,1.0512623360829223,0.941372181569371,1.1781973715927525,1.0455563526622182,1.0408808912503953,1.0230790774080047,1.0511123855366395,1.1585373156951937,1.082680051342785
2020-12-01,0.9691378229382791,1.0583781225352031,0.9579575218524535,1.1936563384661139,1.0457223139880378,1.0483345740712404,1.0304052825557248,1.0751805322284187,1.166833528796898,1.090433055329121
2020-12-02,0.9711768513116544,1.0598235718841664,0.9589701193673201,1.196665289676101,1.04739961200183,1.0500160620488408,1.0326065941046747,1.0766515910448895,1.170351665519136,1.093720835874004
2020-12-03,0.9709119314475528,1.0596756783510524,0.9632793803845624,1.1962688260591081,1.047113899917057,1.0497296362427821,1.0337195676872721,1.082934684473158,1.1746607117526997,1.097747739741657
2020-12-04,0.9792788413920597,1.0659630399323154,0.969732825953428,1.2086348078139924,1.0561374863191577,1.0587757639584323,1.0390349008154527,1.0923598303870168,1.1719014626571638,1.0990228176315269
2020-12-07,0.9772665898651636,1.0644595167222384,0.9696097198988959,1.2056497647914142,1.0539673033440646,1.0566001597713375,1.0401971942050483,1.0921730528777442,1.1821141024746333,1.1044869528393748
2020-12-08,0.9801263000971157,1.0667614137315997,0.9714332537552267,1.2090572125437857,1.0570514577731358,1.0596920185530823,1.0430487819599261,1.0948368003480984,1.1848209853116434,1.10681063597055
2020-12-09,0.9713355183700465,1.0594551009969877,0.9636667314051929,1.1982131427030336,1.0475707320353984,1.0501876095477383,1.033693174181427,1.083451223932893,1.1741606034050966,1.0974802497083493
2020-12-10,0.9710178993931936,1.0592287698326261,0.9625558089237259,1.1978213365503299,1.0472281847509664,1.0498442065652056,1.0331955785690004,1.0818210605530254,1.1732659996477068,1.0963382299639712
2020-12-11,0.9698793136976948,1.058291344813508,0.9617995426620168,1.1964168081266913,1.0460002372210333,1.0486131915686288,1.0327226100535327,1.080709658509932,1.1749388648880605,1.0966412542826713
2020-12-14,0.9655369068069805,1.054485292307205,0.9585085934830986,1.191060132797708,1.0413170167691193,1.0439182722271685,1.0282762144023936,1.0762139517711318,1.169928091048346,1.0928430512132303
2020-12-15,0.9785906194655333,1.06628537300292,0.9721760538547632,1.2071628385803541,1.0553952493333385,1.058031672832155,1.0408329882782419,1.0946246790941419,1.1821934829545862,1.1053739852704156
2020-12-16,0.9801263000971157,1.0675736231313593,0.9752396980590409,1.2090572125437855,1.0570514577731358,1.059692018553082,1.0426041785670863,1.098759759114189,1.1843566421098954,1.108450332546416
2020-12-17,0.9856070078232597,1.0723902184098428,0.9831930336214887,1.2158180649007546,1.0629623185376873,1.0656176449063812,1.0480844917355248,1.1095082078309615,1.1902782307464117,1.1158218475353419
2020-12-18,0.9816716659710414,1.0688200008485023,0.9761427080360968,1.210963533959407,1.0587181116009783,1.0613628357550908,1.0444219068095109,1.0999564703621563,1.1867479075687577,1.110139699951889
2020-12-21,0.97816162020173,1.0655843039232522,0.9699473617736382,1.2066336367274644,1.0549325800863834,1.0575678478171826,1.0410840448578922,1.0915747100381274,1.1834825612714754,1.104990225918888
2020-12-22,0.976513134982853,1.0640242305081198,0.9683247013435883,1.2046001100855839,1.053154713597586,1.0557855401401275,1.0392263076565094,1.0893790160671613,1.1812294137375479,1.1028960567219401
2020-12-23,0.9773905039951463,1.0648906729266479,0.9715232884736151,1.2056824086957432,1.054100942867587,1.0567341331322355,1.0402225485131145,1.0936928401722352,1.182560169641776,1.1060735447426175
2020-12-24,0.9811931010552449,1.0688449228042285,0.9755108873224367,1.2103731892629563,1.058201986544614,1.060845421395759,1.0441892248254732,1.0990753498598456,1.1867789017827082,1.1102008985642133
2020-12-28,0.9896223953548464,1.0779813765245048,0.9800789454169014,1.2207713380204968,1.067292853534419,1.0699589977689647,1.05310920898067,1.105247001589428,1.194464570187825,1.1139293445165261
2020-12-29,0.9877343428180022,1.0759569292927151,0.9802338504213588,1.2184422876347383,1.065256617300144,1.0679176749275059,1.0511497330072908,1.10545224160806,1.1929526106387238,1.114326912007482
2020-12-30,0.9891435455789813,1.0774969236049456,0.9841091171300432,1.2201806419283936,1.0667764212607596,1.0694412754248954,1.052654221306091,1.1106922225727558,1.195037286042257,1.118560572870423
2020-12-31,0.9941693317750502,1.0833097221275605,0.9866162318711776,1.2263803154280823,1.0721966560044698,1.074875050152092,1.0583330003061837,1.1140833322425958,1.2006568806533644,1.1214013655671058
2021-01-04,0.9806347753201494,1.0670443715708933,0.9828819150657133,1.2096844537837643,1.0575998406455225,1.060241771309872,1.0424426626639978,1.109018779514443,1.1878591169877757,1.1191608781019176
2021-01-05,0.9873888075543948,1.073417338351888,0.9883488153314726,1.2180160447080752,1.0648839627207576,1.0675440894406791,1.0486023906392044,1.1164165639556471,1.1933856103214284,1.1233230249307344
2021-01-06,0.9932916779026878,1.0791373546123975,0.9890722389872204,1.2252976654222703,1.071250119517173,1.0739261491752459,1.0529948493856613,1.1173927294150257,1.1949683500654604,1.1206208472122492
2021-01-07,1.0080497083536275,1.0937657184347502,0.9923631638001287,1.2435027713947164,1.087166433160099,1.0898822224658764,1.067155808560891,1.1218497556398648,1.2075703115633873,1.1230093537750174
2021-01-08,1.0137930570633218,1.0988363026074637,0.9898019153380051,1.2505876105434282,1.09336054827106,1.0960918107473328,1.0686269118200324,1.1183707662267424,1.2046430169016489,1.1142111648464723
2021-01-11,1.006959264009777,1.0925277719280948,0.9812007588454201,1.2421576288363756,1.0859904053530975,1.0887032568899704,1.062415058033283,1.1067042591066205,1.1989619085581473,1.1074754921866568
2021-01-12,1.0071720544812652,1.0927347748500693,0.9844463382552445,1.2424201213889046,1.0862198966728025,1.0889333214890304,1.062976985231507,1.111092725692361,1.1999778468800975,1.1106827520445992
2021-01-13,1.0098842071975136,1.0952868720471098,0.9864873862585082,1.245765759397777,1.0891449125428283,1.091865644176648,1.0653731323066344,1.113852664635683,1.202033326396574,1.1121080784667068
2021-01-14,1.006347669441792,1.0917848688096583,0.9886750616167851,1.241403182370138,1.085330809819756,1.088042013658134,1.0618229880200072,1.116812395646394,1.198503341383916,1.1134768550491638
2021-01-15,0.9990088194860408,1.0843926446847931,0.9822695246683182,1.2323501761709383,1.0774159706369522,1.080107402860834,1.0543133533510773,1.1081250911753475,1.190745367402079,1.106942416991435
2021-01-19,1.0068530112040677,1.0920926576295142,0.9876510168058324,1.2420265582579375,1.085875813301893,1.0885883785828094,1.0621727459316883,1.115405903848306,1.1987615592981828,1.1124945539720577
2021-01-20,1.0207863717554653,1.1057540958356578,1.0012992410893695,1.2592143738159642,1.100902732874477,1.1036528360578057,1.0762879865790693,1.1338978610943855,1.213468497510734,1.1261273390269837
2021-01-21,1.0217170096006476,1.1065736717708112,1.0005496724847578,1.2603623834131688,1.1019064117787278,1.1046590221958632,1.0767461408189887,1.132874763818644,1.2134822764611237,1.1249058768241231
2021-01-22,1.0181007110256268,1.1031845283491715,0.996975381321452,1.2559014156027881,1.0980062882129282,1.1007491559507938,1.0729813544965254,1.128013868604207,1.2093431436053932,1.1210432489047946
2021-01-25,1.0221160985572135,1.107032076005447,0.999685200947907,1.2608546887225303,1.10233682320966,1.1050905088133773,1.0769439281841535,1.1316885774346677,1.213373835402605,1.1238103927129146
2021-01-26,1.0205205973111569,1.1054286593340754,1.0005884537034897,1.2588865216720426,1.1006160991378173,1.103365486297534,1.0752116427766434,1.1329111138652326,1.2113489307524887,1.123979169869582
2021-01-27,0.9955785345360288,1.079561376565484,0.9823546577245974,1.2281186697217374,1.0737164599650846,1.0763986506494811,1.0499710476916415,1.1081324724890695,1.1882168599970664,1.1078658179443788
2021-01-28,1.0041408584878189,1.0852674847130237,0.9877311252332827,1.2386809202490647,1.080070568078074,1.082456328910323,1.053185263715659,1.1154059007421826,1.192706069745281,1.1127144935699882
2021-01-29,0.9840382834236817,1.0716021761150472,0.9743403639765559,1.2138829290416158,1.0649861357134813,1.0671291157498426,1.0435735733633529,1.0972554826813838,1.1803489267217067,1.0999951869518199
2021-02-01,1.0004180222470196,1.0816265404124152,0.9890764028212493,1.2340885304645937,1.077445854692868,1.0814996897393683,1.0541944908961727,1.1171651544491732,1.1930579709208402,1.1140032193034013
2021-07-14,1.0019110488510008,1.0825311273832696,0.9942293216483596,1.2359302875767988,1.0786227498452021,1.0844818955598443,1.05857426082701,1.1241450084225477,1.1978538966204986,1.1199044996331686
2021-07-15,0.9984889184554974,1.0780608024252418,0.9913871465085634,1.2376767884956408,1.0784164418430493,1.086177056080854,1.0604059458499704,1.1246607107827205,1.1993908004893854,1.1216083752639803
2021-07-16,0.9906571286075023,1.0684653971925029,0.9848961030800917,1.2319070957568856,1.0785876190560404,1.081113611462902,1.0554626387258705,1.118993706616654,1.193636427116738,1.116379760040168
2021-07-19,0.9760272767288399,1.051684026896367,0.9726806702586442,1.236189372437421,1.0787588234400176,1.084871709474776,1.059131570466389,1.1193298033979875,1.1970912243689495,1.1202604479828773
2021-07-20,0.9900140125310332,1.0647164477252775,0.9831906554321053,1.2352126223483193,1.078930054999294,1.084014519983813,1.0582947190268852,1.121041181664656,1.1966143405141147,1.1193752967942474
2021-07-21,0.9980296196688437,1.0712262058813975,0.988097761374721,1.2301840764935237,1.0791013137381829,1.0796015010246642,1.0539864052789272,1.1185092018015663,1.1917273129366277,1.114818324248133
2021-07-22,1.0001195635889548,1.0729757917917013,0.9875516961716946,1.2325337916314014,1.0792725996609986,1.0816635956642435,1.0559995737623467,1.1200947028563202,1.1940035736694208,1.1169476848393836
2021-07-23,1.0104086874988067,1.0818421214531397,0.9930652468322915,1.2301335715893267,1.079443912772056,1.079557178251006,1.0539431341267145,1.1196004057241005,1.1916783868653844,1.1147725556564734
2021-07-26,1.012889243159776,1.0839738300095376,0.9935798957390571,1.227633910759378,1.0796152530756709,1.0773634922526008,1.0518014964784013,1.117896406857024,1.1892568678902578,1.1125073111691808
2021-07-27,1.008272789256242,1.0798713721774162,0.9929807099167263,1.229833623879163,1.0797866205761593,1.0792939461020055,1.053686147538408,1.1193640412935937,1.1913878158155022,1.1145007368205802
2021-07-28,1.0078594447920421,1.0795193547124233,0.9944421234574282,1.2325580989288563,1.079958015277838,1.081684927589538,1.0560203995570845,1.1216773244445257,1.194027121096862,1.1169697126164728
2021-07-29,1.012039332632264,1.08347194871464,1.000172682752797,1.23737641435923,1.0801294371850252,1.0859134497029677,1.0601485939118962,1.1264779653827794,1.1986948112502638,1.121336169991778
